Year,City,Sport,Athlete,Country,Gender,Event,Medal
1984,Sarajevo,Ice Hockey,"GERASIMOV, Aleksandr",URS,Men,Ice Hockey,Gold
1984,Sarajevo,Ice Hockey,"KASATONOV, Aleksei",URS,Men,Ice Hockey,Gold
1984,Sarajevo,Ice Hockey,"KOMUTOV, Andrei",URS,Men,Ice Hockey,Gold
1984,Sarajevo,Ice Hockey,"KOVIN, Vladimir",URS,Men,Ice Hockey,Gold
1984,Sarajevo,Ice Hockey,"KOZHERNIKOV, Aleksandr",URS,Men,Ice Hockey,Gold
1984,Sarajevo,Ice Hockey,"KRUTOV, Vladimir",URS,Men,Ice Hockey,Gold
1984,Sarajevo,Ice Hockey,"LARIONOV, Igor",URS,Men,Ice Hockey,Gold
1984,Sarajevo,Ice Hockey,"MAKAROV, Sergei",URS,Men,Ice Hockey,Gold
1984,Sarajevo,Ice Hockey,"MYSHKIN, Vladimir",URS,Men,Ice Hockey,Gold
1984,Sarajevo,Ice Hockey,"PERVUKHINE, Vasili",URS,Men,Ice Hockey,Gold
1984,Sarajevo,Ice Hockey,"SKVORTSOV, Aleksandr",URS,Men,Ice Hockey,Gold
1984,Sarajevo,Ice Hockey,"STARIKOV, Sergei",URS,Men,Ice Hockey,Gold
1984,Sarajevo,Ice Hockey,"STELNOV, Igor",URS,Men,Ice Hockey,Gold
1984,Sarajevo,Ice Hockey,"TRETYAK, Vladislav",URS,Men,Ice Hockey,Gold
1984,Sarajevo,Ice Hockey,"TUMENEV, Viktor",URS,Men,Ice Hockey,Gold
1984,Sarajevo,Ice Hockey,"VASSILIEV, Mikhail",URS,Men,Ice Hockey,Gold
1984,Sarajevo,Luge,"BELIAKOV, Aleksandr",URS,Men,Doubles,Silver
1984,Sarajevo,Luge,"BELUSOV, Evgeni",URS,Men,Doubles,Silver
1984,Sarajevo,Luge,"DUDIN, Valery",URS,Men,Singles,Bronze
1984,Sarajevo,Luge,"DANILIN, Sergey",URS,Men,Singles,Silver
1984,Sarajevo,Skating,"KLIMOVA, Marina",URS,Women,Ice Dancing,Bronze
1984,Sarajevo,Skating,"PONOMARENKO, Sergey",URS,Men,Ice Dancing,Bronze
1984,Sarajevo,Skating,"BESTEMYANOVA, Natalya",URS,Women,Ice Dancing,Silver
1984,Sarajevo,Skating,"BUKIN, Andrey",URS,Men,Ice Dancing,Silver
1984,Sarajevo,Skating,"IVANOVA, Kira",URS,Women,Individual,Bronze
1984,Sarajevo,Skating,"MAKAROV, Oleg",URS,Men,Pairs,Bronze
1984,Sarajevo,Skating,"SELEZNYOVA, Larisa",URS,Women,Pairs,Bronze
1984,Sarajevo,Skating,"VALOVA, Yelena",URS,Women,Pairs,Gold
1984,Sarajevo,Skating,"VASILYEV, Oleg",URS,Men,Pairs,Gold
1984,Sarajevo,Skating,"MALKOV, Igor",URS,Men,10000M,Gold
1984,Sarajevo,Skating,"KHLEBNIKOV, Sergey",URS,Men,1000M,Silver
1984,Sarajevo,Skating,"PETRUSEVA, Natalya",URS,Women,1000M,Bronze
1984,Sarajevo,Skating,"BOZHYEV, Oleg",URS,Men,1500M,Bronze
1984,Sarajevo,Skating,"KHLEBNIKOV, Sergey",URS,Men,1500M,Silver
1984,Sarajevo,Skating,"PETRUSEVA, Natalya",URS,Women,1500M,Bronze
1984,Sarajevo,Skating,"MALKOV, Igor",URS,Men,5000M,Silver
1984,Sarajevo,Skating,"FOKICHEV, Sergey",URS,Men,500M,Gold
1984,Sarajevo,Skating,"SHIVE, Natalya",URS,Women,500M,Bronze
1984,Sarajevo,Skiing,"SMETANINA, Raisa",URS,Women,10KM,Silver
1984,Sarajevo,Skiing,"SMETANINA, Raisa",URS,Women,20KM,Silver
1984,Sarajevo,Skiing,"ZIMYATOV, Nikolay",URS,Men,30KM Mass Start,Gold
1984,Sarajevo,Skiing,"ZAVYALOV, Aleksandr",URS,Men,30KM Mass Start,Silver
1984,Sarajevo,Skiing,"BATIUK, Aleksandr",URS,Men,4X10KM Relay,Silver
1984,Sarajevo,Skiing,"NIKITINE, Vladimir",URS,Men,4X10KM Relay,Silver
1984,Sarajevo,Skiing,"ZAVYALOV, Aleksandr",URS,Men,4X10KM Relay,Silver
1984,Sarajevo,Skiing,"ZIMYATOV, Nikolay",URS,Men,4X10KM Relay,Silver
1984,Sarajevo,Skating,"HAMILTON, Scott",USA,Men,Individual,Gold
1984,Sarajevo,Skating,"SUMNERS, Rosalyn",USA,Women,Individual,Silver
1984,Sarajevo,Skating,"CARRUTHERS, Kitty",USA,Women,Pairs,Silver
1984,Sarajevo,Skating,"CARRUTHERS, Peter",USA,Men,Pairs,Silver
1984,Sarajevo,Skiing,"JOHNSON, William",USA,Men,Downhill,Gold
1984,Sarajevo,Skiing,"ARMSTRONG, Debbie",USA,Women,Giant Slalom,Gold
1984,Sarajevo,Skiing,"COOPER, Christin",USA,Women,Giant Slalom,Silver
1984,Sarajevo,Skiing,"MAHRE, Phillip",USA,Men,Slalom,Gold
1984,Sarajevo,Skiing,"MAHRE, Steven",USA,Men,Slalom,Silver
1984,Sarajevo,Skiing,"FRANKO, Jure",YUG,Men,Giant Slalom,Silver
